"","Country.Province","Lat","Long","pos_mean","pos_std","pos_sum"
"248","Trinidad and Tobago/",10.6918,-61.2225,4012.74691358025,4012.74691358025,1950195
"249","Tunisia/",33.886917,9.537499,86566.7777777778,86566.7777777778,42071454
"250","Turkey/",38.9637,35.2433,1187821.9218107,1187821.9218107,577281454
"251","US/",40,-100,11897742.6666667,11897742.6666667,5782302936
"252","Uganda/",1.373333,32.290275,15763.6543209877,15763.6543209877,7661136
"253","Ukraine/",48.3794,31.1656,602749.283950617,602749.283950617,292936152
"254","United Arab Emirates/",23.424076,53.847818,163075.606995885,163075.606995885,79254745
"255","United Kingdom/Anguilla",18.2206,-63.0686,12.2777777777778,12.2777777777778,5967
"256","United Kingdom/Bermuda",32.3078,-64.7505,466.718106995885,466.718106995885,226825
"257","United Kingdom/British Virgin Islands",18.4207,-64.64,65.2757201646091,65.2757201646091,31724
"258","United Kingdom/Cayman Islands",19.3133,-81.2546,243.960905349794,243.960905349794,118565
"259","United Kingdom/Channel Islands",49.3723,-2.3644,1596.0329218107,1596.0329218107,775672
"260","United Kingdom/Falkland Islands (Malvinas)",-51.7963,-59.5236,22.6604938271605,22.6604938271605,11013
"261","United Kingdom/Gibraltar",36.1408,-5.3536,1430.81893004115,1430.81893004115,695378
"262","United Kingdom/Isle of Man",54.2361,-4.5481,483.510288065844,483.510288065844,234986
"263","United Kingdom/Montserrat",16.742498,-62.187366,12.1316872427984,12.1316872427984,5896
"264","United Kingdom/Saint Helena, Ascension and Tristan da Cunha",-7.9467,-14.3559,1.75720164609054,1.75720164609054,854
"265","United Kingdom/Turks and Caicos Islands",21.694,-71.7979,775.399176954733,775.399176954733,376844
"266","United Kingdom/",55.3781,-3.436,1532489.1563786,1532489.1563786,744789730
"267","Uruguay/",-32.5228,-55.7658,30696.487654321,30696.487654321,14918493
"268","Uzbekistan/",41.377491,64.585262,44065.0576131687,44065.0576131687,21415618
"269","Vanuatu/",-15.3767,166.9592,0.769547325102881,0.769547325102881,374
"270","Venezuela/",6.4238,-66.5897,70254.9238683128,70254.9238683128,34143893
"271","Vietnam/",14.058324,108.277199,1169.77160493827,1169.77160493827,568509
"272","West Bank and Gaza/",31.9522,35.2332,81002.9403292181,81002.9403292181,39367429
"273","Yemen/",15.552727,48.516388,1869.52469135802,1869.52469135802,908589
"274","Zambia/",-13.133897,27.849332,26222.6008230453,26222.6008230453,12744184
"275","Zimbabwe/",-19.015438,29.154857,12704.3086419753,12704.3086419753,6174294
